time_s,temperature_C,pwm,heat_cool,safety,heat_pwm_firmware,cool_pwm_firmware,limit_C
613.60,23.22,0,0,OK,0,0,60.00
614.11,23.22,0,0,OK,0,0,60.00
614.62,23.22,0,0,OK,0,0,60.00
615.12,23.22,0,0,OK,0,0,60.00
615.63,23.22,0,0,OK,0,0,60.00
616.14,23.22,0,0,OK,0,0,60.00
616.64,23.22,0,0,OK,0,0,60.00
617.15,23.22,0,0,OK,0,0,60.00
617.66,23.22,0,0,OK,0,0,60.00
618.16,23.22,0,0,OK,0,0,60.00
618.67,23.22,0,0,OK,0,0,60.00
619.18,23.22,0,0,OK,0,0,60.00
619.68,23.22,0,0,OK,0,0,60.00
620.19,23.22,0,0,OK,0,0,60.00
620.70,23.22,0,0,OK,0,0,60.00
621.20,23.22,0,0,OK,0,0,60.00
621.71,23.22,0,0,OK,0,0,60.00
622.22,23.22,0,0,OK,0,0,60.00
622.72,23.22,0,0,OK,0,0,60.00
623.23,23.22,0,0,OK,0,0,60.00
623.74,23.22,0,0,OK,0,0,60.00
624.25,23.22,0,0,OK,0,0,60.00
624.75,23.22,0,0,OK,0,0,60.00
625.26,23.22,0,0,OK,0,0,60.00
625.77,23.22,0,0,OK,0,0,60.00
626.27,23.22,0,0,OK,0,0,60.00
626.78,23.22,0,0,OK,0,0,60.00
627.29,23.22,0,0,OK,0,0,60.00
627.79,23.22,0,0,OK,0,0,60.00
628.30,23.22,0,0,OK,0,0,60.00
628.81,23.22,0,0,OK,0,0,60.00
629.31,23.22,0,0,OK,0,0,60.00
629.82,23.22,0,0,OK,0,0,60.00
630.33,23.22,0,0,OK,0,0,60.00
630.83,23.22,0,0,OK,0,0,60.00
631.34,23.21,0,0,OK,0,0,60.00
631.85,23.22,0,0,OK,0,0,60.00
632.35,23.22,0,0,OK,0,0,60.00
632.86,23.22,0,0,OK,0,0,60.00
633.37,23.22,0,0,OK,0,0,60.00
633.88,23.21,0,0,OK,0,0,60.00
634.38,23.22,0,0,OK,0,0,60.00
634.89,23.22,0,0,OK,0,0,60.00
635.40,23.22,0,0,OK,0,0,60.00
635.90,23.22,0,0,OK,0,0,60.00
636.41,23.22,0,0,OK,0,0,60.00
636.91,23.22,0,0,OK,0,0,60.00
637.42,23.22,0,0,OK,0,0,60.00
637.93,23.21,0,0,OK,0,0,60.00
638.44,23.22,0,0,OK,0,0,60.00
638.94,23.22,0,0,OK,0,0,60.00
639.45,23.22,0,0,OK,0,0,60.00
639.96,23.21,0,0,OK,0,0,60.00
640.46,23.21,0,0,OK,0,0,60.00
640.97,23.22,0,0,OK,0,0,60.00
641.48,23.22,0,0,OK,0,0,60.00
641.98,23.22,0,0,OK,0,0,60.00
642.49,23.21,0,0,OK,0,0,60.00
643.00,23.21,0,0,OK,0,0,60.00
643.51,23.21,0,0,OK,0,0,60.00
644.01,23.22,0,0,OK,0,0,60.00
644.52,23.21,0,0,OK,0,0,60.00
645.03,23.21,0,0,OK,0,0,60.00
645.53,23.21,0,0,OK,0,0,60.00
646.04,23.22,0,0,OK,0,0,60.00
646.55,23.22,0,0,OK,0,0,60.00
647.05,23.22,0,0,OK,0,0,60.00
647.56,23.21,0,0,OK,0,0,60.00
648.07,23.21,0,0,OK,0,0,60.00
648.57,23.22,0,0,OK,0,0,60.00
649.08,23.21,0,0,OK,0,0,60.00
649.59,23.21,0,0,OK,0,0,60.00
650.09,23.21,0,0,OK,0,0,60.00
650.60,23.21,0,0,OK,0,0,60.00
651.11,23.21,0,0,OK,0,0,60.00
651.61,23.22,0,0,OK,0,0,60.00
652.12,23.21,0,0,OK,0,0,60.00
652.63,23.21,0,0,OK,0,0,60.00
653.13,23.21,0,0,OK,0,0,60.00
653.64,23.21,0,0,OK,0,0,60.00
654.15,23.21,0,0,OK,0,0,60.00
654.66,23.21,0,0,OK,0,0,60.00
655.16,23.21,0,0,OK,0,0,60.00
655.67,23.21,0,0,OK,0,0,60.00
656.18,23.21,0,0,OK,0,0,60.00
656.68,23.21,0,0,OK,0,0,60.00
657.19,23.21,0,0,OK,0,0,60.00
657.70,23.21,0,0,OK,0,0,60.00
658.20,23.22,0,0,OK,0,0,60.00
658.71,23.21,0,0,OK,0,0,60.00
659.22,23.22,0,0,OK,0,0,60.00
659.72,23.21,0,0,OK,0,0,60.00
660.23,23.21,0,0,OK,0,0,60.00
660.74,23.22,0,0,OK,0,0,60.00
661.24,23.21,0,0,OK,0,0,60.00
661.75,23.21,0,0,OK,0,0,60.00
662.26,23.21,0,0,OK,0,0,60.00
662.76,23.21,0,0,OK,0,0,60.00
663.27,23.21,0,0,OK,0,0,60.00
663.78,23.21,0,0,OK,0,0,60.00
664.28,23.21,0,0,OK,0,0,60.00
664.79,23.21,0,0,OK,0,0,60.00
665.30,23.21,0,0,OK,0,0,60.00
665.80,23.21,0,0,OK,0,0,60.00
666.31,23.21,0,0,OK,0,0,60.00
666.82,23.21,0,0,OK,0,0,60.00
667.33,23.21,0,0,OK,0,0,60.00
667.83,23.21,0,0,OK,0,0,60.00
668.34,23.21,0,0,OK,0,0,60.00
668.85,23.21,0,0,OK,0,0,60.00
669.35,23.21,0,0,OK,0,0,60.00
669.86,23.21,0,0,OK,0,0,60.00
670.37,23.21,0,0,OK,0,0,60.00
670.87,23.21,0,0,OK,0,0,60.00
671.38,23.21,0,0,OK,0,0,60.00
671.89,23.21,0,0,OK,0,0,60.00
672.39,23.21,0,0,OK,0,0,60.00
672.90,23.21,0,0,OK,0,0,60.00
673.41,23.21,0,0,OK,0,0,60.00
673.91,23.21,0,0,OK,0,0,60.00
674.42,23.21,0,0,OK,0,0,60.00
674.93,23.21,0,0,OK,0,0,60.00
675.44,23.21,0,0,OK,0,0,60.00
675.94,23.21,0,0,OK,0,0,60.00
676.45,23.21,0,0,OK,0,0,60.00
676.96,23.21,0,0,OK,0,0,60.00
677.46,23.21,0,0,OK,0,0,60.00
677.97,23.21,0,0,OK,0,0,60.00
678.48,23.21,0,0,OK,0,0,60.00
678.98,23.21,0,0,OK,0,0,60.00
679.49,23.21,0,0,OK,0,0,60.00
680.00,23.21,0,0,OK,0,0,60.00
680.50,23.21,0,0,OK,0,0,60.00
681.01,23.21,0,0,OK,0,0,60.00
681.52,23.21,0,0,OK,0,0,60.00
682.02,23.21,0,0,OK,0,0,60.00
682.53,23.21,0,0,OK,0,0,60.00
683.04,23.21,0,0,OK,0,0,60.00
683.54,23.21,0,0,OK,0,0,60.00
684.05,23.21,0,0,OK,0,0,60.00
684.56,23.21,0,0,OK,0,0,60.00
685.07,23.21,0,0,OK,0,0,60.00
685.57,23.21,0,0,OK,0,0,60.00
686.08,23.21,0,0,OK,0,0,60.00
686.59,23.21,0,0,OK,0,0,60.00
687.09,23.21,0,0,OK,0,0,60.00
687.60,23.21,0,0,OK,0,0,60.00
688.11,23.21,0,0,OK,0,0,60.00
688.61,23.21,0,0,OK,0,0,60.00
689.12,23.21,0,0,OK,0,0,60.00
689.63,23.21,0,0,OK,0,0,60.00
690.13,23.21,0,0,OK,0,0,60.00
690.64,23.21,0,0,OK,0,0,60.00
691.15,23.21,0,0,OK,0,0,60.00
691.65,23.21,0,0,OK,0,0,60.00
692.16,23.21,0,0,OK,0,0,60.00
692.67,23.21,0,0,OK,0,0,60.00
693.17,23.21,0,0,OK,0,0,60.00
693.68,23.21,0,0,OK,0,0,60.00
694.19,23.21,0,0,OK,0,0,60.00
694.69,23.21,0,0,OK,0,0,60.00
695.20,23.21,0,0,OK,0,0,60.00
695.71,23.21,0,0,OK,0,0,60.00
696.22,23.21,0,0,OK,0,0,60.00
696.72,23.21,0,0,OK,0,0,60.00
697.23,23.21,0,0,OK,0,0,60.00
697.74,23.21,0,0,OK,0,0,60.00
698.24,23.21,0,0,OK,0,0,60.00
698.75,23.21,0,0,OK,0,0,60.00
699.26,23.21,0,0,OK,0,0,60.00
699.76,23.21,0,0,OK,0,0,60.00
700.27,23.21,0,0,OK,0,0,60.00
700.78,23.21,0,0,OK,0,0,60.00
701.28,23.21,0,0,OK,0,0,60.00
701.79,23.21,0,0,OK,0,0,60.00
702.30,23.21,0,0,OK,0,0,60.00
702.80,23.21,0,0,OK,0,0,60.00
703.31,23.21,0,0,OK,0,0,60.00
703.82,23.21,0,0,OK,0,0,60.00
704.32,23.21,0,0,OK,0,0,60.00
704.83,23.21,0,0,OK,0,0,60.00
705.34,23.21,0,0,OK,0,0,60.00
705.84,23.21,0,0,OK,0,0,60.00
706.35,23.21,0,0,OK,0,0,60.00
706.86,23.21,0,0,OK,0,0,60.00
707.36,23.21,0,0,OK,0,0,60.00
707.87,23.21,0,0,OK,0,0,60.00
708.38,23.21,0,0,OK,0,0,60.00
708.89,23.21,0,0,OK,0,0,60.00
709.39,23.21,0,0,OK,0,0,60.00
709.90,23.21,0,0,OK,0,0,60.00
710.41,23.21,0,0,OK,0,0,60.00
710.91,23.21,0,0,OK,0,0,60.00
711.42,23.21,0,0,OK,0,0,60.00
711.93,23.21,0,0,OK,0,0,60.00
712.43,23.21,0,0,OK,0,0,60.00
712.94,23.21,0,0,OK,0,0,60.00
713.45,23.21,0,0,OK,0,0,60.00
713.95,23.21,0,0,OK,0,0,60.00
714.46,23.21,0,0,OK,0,0,60.00
714.97,23.21,0,0,OK,0,0,60.00
715.47,23.21,0,0,OK,0,0,60.00
715.98,23.21,0,0,OK,0,0,60.00
716.49,23.21,0,0,OK,0,0,60.00
717.00,23.21,0,0,OK,0,0,60.00
717.50,23.21,0,0,OK,0,0,60.00
718.01,23.21,0,0,OK,0,0,60.00
718.52,23.21,0,0,OK,0,0,60.00
719.02,23.21,0,0,OK,0,0,60.00
719.53,23.21,0,0,OK,0,0,60.00
720.04,23.21,0,0,OK,0,0,60.00
720.54,23.21,0,0,OK,0,0,60.00
721.05,23.21,0,0,OK,0,0,60.00
721.56,23.21,0,0,OK,0,0,60.00
722.06,23.21,0,0,OK,0,0,60.00
722.57,23.21,0,0,OK,0,0,60.00
723.08,23.21,0,0,OK,0,0,60.00
723.59,23.21,0,0,OK,0,0,60.00
724.09,23.21,0,0,OK,0,0,60.00
724.60,23.21,0,0,OK,0,0,60.00
725.10,23.21,0,0,OK,0,0,60.00
725.61,23.21,0,0,OK,0,0,60.00
726.12,23.21,0,0,OK,0,0,60.00
726.63,23.21,0,0,OK,0,0,60.00
727.13,23.21,0,0,OK,0,0,60.00
727.64,23.21,0,0,OK,0,0,60.00
728.15,23.21,0,0,OK,0,0,60.00
728.65,23.21,0,0,OK,0,0,60.00
729.16,23.21,0,0,OK,0,0,60.00
729.67,23.21,0,0,OK,0,0,60.00
730.17,23.21,0,0,OK,0,0,60.00
730.68,23.21,0,0,OK,0,0,60.00
731.19,23.21,0,0,OK,0,0,60.00
731.69,23.21,0,0,OK,0,0,60.00
732.20,23.21,0,0,OK,0,0,60.00
732.71,23.21,0,0,OK,0,0,60.00
733.21,23.21,0,0,OK,0,0,60.00
733.72,23.21,0,0,OK,0,0,60.00
734.23,23.21,0,0,OK,0,0,60.00
734.73,23.21,0,0,OK,0,0,60.00
735.24,23.21,0,0,OK,0,0,60.00
735.75,23.21,0,0,OK,0,0,60.00
736.25,23.21,0,0,OK,0,0,60.00
736.76,23.21,0,0,OK,0,0,60.00
737.27,23.21,0,0,OK,0,0,60.00
737.78,23.21,0,0,OK,0,0,60.00
738.28,23.21,0,0,OK,0,0,60.00
738.79,23.21,0,0,OK,0,0,60.00
739.30,23.21,0,0,OK,0,0,60.00
739.80,23.21,0,0,OK,0,0,60.00
740.31,23.21,0,0,OK,0,0,60.00
740.82,23.21,0,0,OK,0,0,60.00
741.32,23.21,0,0,OK,0,0,60.00
741.83,23.21,0,0,OK,0,0,60.00
742.34,23.21,0,0,OK,0,0,60.00
742.84,23.21,0,0,OK,0,0,60.00
743.35,23.21,0,0,OK,0,0,60.00
743.86,23.21,0,0,OK,0,0,60.00
744.36,23.21,0,0,OK,0,0,60.00
744.87,23.21,0,0,OK,0,0,60.00
745.38,23.21,0,0,OK,0,0,60.00
745.89,23.21,0,0,OK,0,0,60.00
746.39,23.21,0,0,OK,0,0,60.00
746.90,23.21,0,0,OK,0,0,60.00
747.41,23.21,0,0,OK,0,0,60.00
747.91,23.21,0,0,OK,0,0,60.00
748.42,23.21,0,0,OK,0,0,60.00
748.92,23.21,0,0,OK,0,0,60.00
749.43,23.21,0,0,OK,0,0,60.00
749.94,23.21,0,0,OK,0,0,60.00
750.45,23.21,0,0,OK,0,0,60.00
750.95,23.21,0,0,OK,0,0,60.00
751.46,23.21,0,0,OK,0,0,60.00
751.97,23.21,0,0,OK,0,0,60.00
752.47,23.21,0,0,OK,0,0,60.00
752.98,23.21,0,0,OK,0,0,60.00
753.49,23.21,0,0,OK,0,0,60.00
753.99,23.21,0,0,OK,0,0,60.00
754.50,23.21,0,0,OK,0,0,60.00
755.01,23.21,0,0,OK,0,0,60.00
755.52,23.21,0,0,OK,0,0,60.00
756.02,23.21,0,0,OK,0,0,60.00
756.53,23.21,0,0,OK,0,0,60.00
757.04,23.21,0,0,OK,0,0,60.00
757.54,23.21,0,0,OK,0,0,60.00
758.05,23.21,0,0,OK,0,0,60.00
758.55,23.21,0,0,OK,0,0,60.00
759.06,23.21,0,0,OK,0,0,60.00
759.57,23.21,0,0,OK,0,0,60.00
760.08,23.21,0,0,OK,0,0,60.00
760.58,23.21,0,0,OK,0,0,60.00
761.09,23.21,0,0,OK,0,0,60.00
761.60,23.21,0,0,OK,0,0,60.00
762.10,23.21,0,0,OK,0,0,60.00
762.61,23.21,0,0,OK,0,0,60.00
763.12,23.21,0,0,OK,0,0,60.00
763.62,23.21,0,0,OK,0,0,60.00
764.13,23.21,0,0,OK,0,0,60.00
764.64,23.21,0,0,OK,0,0,60.00
765.15,23.21,0,0,OK,0,0,60.00
765.65,23.21,0,0,OK,0,0,60.00
766.16,23.21,0,0,OK,0,0,60.00
766.66,23.21,0,0,OK,0,0,60.00
767.17,23.21,0,0,OK,0,0,60.00
767.68,23.21,0,0,OK,0,0,60.00
768.19,23.21,0,0,OK,0,0,60.00
768.69,23.21,0,0,OK,0,0,60.00
769.20,23.21,0,0,OK,0,0,60.00
769.71,23.21,0,0,OK,0,0,60.00
770.21,23.21,0,0,OK,0,0,60.00
770.72,23.21,0,0,OK,0,0,60.00
771.23,23.21,0,0,OK,0,0,60.00
771.73,23.21,0,0,OK,0,0,60.00
772.24,23.21,0,0,OK,0,0,60.00
772.75,23.21,0,0,OK,0,0,60.00
773.25,23.21,0,0,OK,0,0,60.00
773.76,23.21,0,0,OK,0,0,60.00
774.27,23.21,0,0,OK,0,0,60.00
774.77,23.21,0,0,OK,0,0,60.00
775.28,23.21,0,0,OK,0,0,60.00
775.79,23.21,0,0,OK,0,0,60.00
776.29,23.21,0,0,OK,0,0,60.00
776.80,23.21,0,0,OK,0,0,60.00
777.31,23.21,0,0,OK,0,0,60.00
777.82,23.21,0,0,OK,0,0,60.00
778.32,23.21,0,0,OK,0,0,60.00
778.83,23.21,0,0,OK,0,0,60.00
779.34,23.21,0,0,OK,0,0,60.00
779.84,23.21,0,0,OK,0,0,60.00
780.35,23.21,0,0,OK,0,0,60.00
780.86,23.21,0,0,OK,0,0,60.00
781.36,23.21,0,0,OK,0,0,60.00
781.87,23.21,0,0,OK,0,0,60.00
782.38,23.21,0,0,OK,0,0,60.00
782.88,23.21,0,0,OK,0,0,60.00
783.39,23.21,0,0,OK,0,0,60.00
783.90,23.21,0,0,OK,0,0,60.00
784.40,23.21,0,0,OK,0,0,60.00
784.91,23.21,0,0,OK,0,0,60.00
785.42,23.21,0,0,OK,0,0,60.00
785.92,23.21,0,0,OK,0,0,60.00
786.43,23.21,0,0,OK,0,0,60.00
786.94,23.21,0,0,OK,0,0,60.00
787.45,23.21,0,0,OK,0,0,60.00
787.95,23.21,0,0,OK,0,0,60.00
788.46,23.21,0,0,OK,0,0,60.00
788.97,23.21,0,0,OK,0,0,60.00
789.47,23.21,0,0,OK,0,0,60.00
789.98,23.21,0,0,OK,0,0,60.00
790.49,23.21,0,0,OK,0,0,60.00
790.99,23.21,0,0,OK,0,0,60.00
791.50,23.21,0,0,OK,0,0,60.00
792.01,23.21,0,0,OK,0,0,60.00
792.51,23.21,0,0,OK,0,0,60.00
793.02,23.21,0,0,OK,0,0,60.00
793.53,23.21,0,0,OK,0,0,60.00
794.03,23.21,0,0,OK,0,0,60.00
794.54,23.21,0,0,OK,0,0,60.00
795.05,23.21,0,0,OK,0,0,60.00
795.55,23.21,0,0,OK,0,0,60.00
796.06,23.21,0,0,OK,0,0,60.00
796.57,23.21,0,0,OK,0,0,60.00
797.08,23.21,0,0,OK,0,0,60.00
797.58,23.21,0,0,OK,0,0,60.00
798.09,23.21,0,0,OK,0,0,60.00
798.60,23.21,0,0,OK,0,0,60.00
799.10,23.21,0,0,OK,0,0,60.00
799.61,23.21,0,0,OK,0,0,60.00
800.12,23.21,0,0,OK,0,0,60.00
800.62,23.21,0,0,OK,0,0,60.00
801.13,23.21,0,0,OK,0,0,60.00
801.64,23.21,0,0,OK,0,0,60.00
802.14,23.21,0,0,OK,0,0,60.00
802.65,23.21,0,0,OK,0,0,60.00
803.16,23.21,0,0,OK,0,0,60.00
803.66,23.21,0,0,OK,0,0,60.00
804.17,23.21,0,0,OK,0,0,60.00
804.68,23.21,0,0,OK,0,0,60.00
805.18,23.21,0,0,OK,0,0,60.00
805.69,23.21,0,0,OK,0,0,60.00
806.20,23.21,0,0,OK,0,0,60.00
806.71,23.21,0,0,OK,0,0,60.00
807.21,23.21,0,0,OK,0,0,60.00
807.72,23.21,0,0,OK,0,0,60.00
808.22,23.21,0,0,OK,0,0,60.00
808.73,23.21,0,0,OK,0,0,60.00
809.24,23.21,0,0,OK,0,0,60.00
809.75,23.21,0,0,OK,0,0,60.00
810.25,23.21,0,0,OK,0,0,60.00
810.76,23.21,0,0,OK,0,0,60.00
811.27,23.21,0,0,OK,0,0,60.00
811.77,23.21,0,0,OK,0,0,60.00
812.28,23.21,0,0,OK,0,0,60.00
812.79,23.21,0,0,OK,0,0,60.00
813.29,23.21,0,0,OK,0,0,60.00
813.80,23.21,0,0,OK,0,0,60.00
814.31,23.21,0,0,OK,0,0,60.00
814.81,23.21,0,0,OK,0,0,60.00
815.32,23.21,0,0,OK,0,0,60.00
815.83,23.21,0,0,OK,0,0,60.00
816.33,23.21,0,0,OK,0,0,60.00
816.84,23.21,0,0,OK,0,0,60.00
817.35,23.21,0,0,OK,0,0,60.00
817.85,23.21,0,0,OK,0,0,60.00
818.36,23.21,0,0,OK,0,0,60.00
818.87,23.21,0,0,OK,0,0,60.00
819.38,23.21,0,0,OK,0,0,60.00
819.88,23.21,0,0,OK,0,0,60.00
820.39,23.21,0,0,OK,0,0,60.00
820.90,23.21,0,0,OK,0,0,60.00
821.40,23.21,0,0,OK,0,0,60.00
821.91,23.21,0,0,OK,0,0,60.00
822.42,23.21,0,0,OK,0,0,60.00
822.92,23.21,0,0,OK,0,0,60.00
823.43,23.21,0,0,OK,0,0,60.00
823.94,23.21,0,0,OK,0,0,60.00
824.44,23.21,0,0,OK,0,0,60.00
824.95,23.21,0,0,OK,0,0,60.00
825.46,23.21,0,0,OK,0,0,60.00
825.96,23.21,0,0,OK,0,0,60.00
826.47,23.21,0,0,OK,0,0,60.00
826.98,23.21,0,0,OK,0,0,60.00
827.48,23.21,0,0,OK,0,0,60.00
827.99,23.21,0,0,OK,0,0,60.00
828.50,23.21,0,0,OK,0,0,60.00
829.01,23.21,0,0,OK,0,0,60.00
829.51,23.21,0,0,OK,0,0,60.00
830.02,23.21,0,0,OK,0,0,60.00
830.53,23.21,0,0,OK,0,0,60.00
831.03,23.21,0,0,OK,0,0,60.00
831.54,23.21,0,0,OK,0,0,60.00
832.05,23.21,0,0,OK,0,0,60.00
832.55,23.21,0,0,OK,0,0,60.00
833.06,23.21,0,0,OK,0,0,60.00
833.57,23.21,0,0,OK,0,0,60.00
834.07,23.21,0,0,OK,0,0,60.00
834.58,23.21,0,0,OK,0,0,60.00
835.09,23.21,0,0,OK,0,0,60.00
835.59,23.21,0,0,OK,0,0,60.00
836.10,23.21,0,0,OK,0,0,60.00
836.61,23.21,0,0,OK,0,0,60.00
837.11,23.21,0,0,OK,0,0,60.00
837.62,23.21,0,0,OK,0,0,60.00
838.13,23.21,0,0,OK,0,0,60.00
838.63,23.21,0,0,OK,0,0,60.00
839.14,23.21,0,0,OK,0,0,60.00
839.65,23.21,0,0,OK,0,0,60.00
840.16,23.21,0,0,OK,0,0,60.00
840.66,23.21,0,0,OK,0,0,60.00
841.17,23.21,0,0,OK,0,0,60.00
841.67,23.21,0,0,OK,0,0,60.00
842.18,23.21,0,0,OK,0,0,60.00
842.69,23.21,0,0,OK,0,0,60.00
843.20,23.21,0,0,OK,0,0,60.00
843.70,23.21,0,0,OK,0,0,60.00
844.21,23.21,0,0,OK,0,0,60.00
844.72,23.21,0,0,OK,0,0,60.00
845.22,23.21,0,0,OK,0,0,60.00
845.73,23.21,0,0,OK,0,0,60.00
846.24,23.21,0,0,OK,0,0,60.00
846.74,23.21,0,0,OK,0,0,60.00
847.25,23.21,0,0,OK,0,0,60.00
847.76,23.21,0,0,OK,0,0,60.00
848.26,23.21,0,0,OK,0,0,60.00
848.77,23.21,0,0,OK,0,0,60.00
849.28,23.21,0,0,OK,0,0,60.00
849.78,23.21,0,0,OK,0,0,60.00
850.29,23.21,0,0,OK,0,0,60.00
850.80,23.21,0,0,OK,0,0,60.00
851.30,23.21,0,0,OK,0,0,60.00
851.81,23.21,0,0,OK,0,0,60.00
852.32,23.21,0,0,OK,0,0,60.00
852.83,23.21,0,0,OK,0,0,60.00
853.33,23.21,0,0,OK,0,0,60.00
853.84,23.21,0,0,OK,0,0,60.00
854.35,23.21,0,0,OK,0,0,60.00
854.85,23.21,0,0,OK,0,0,60.00
855.36,23.21,0,0,OK,0,0,60.00
855.87,23.21,0,0,OK,0,0,60.00
856.37,23.21,0,0,OK,0,0,60.00
856.88,23.21,0,0,OK,0,0,60.00
857.39,23.21,0,0,OK,0,0,60.00
857.89,23.21,0,0,OK,0,0,60.00
858.40,23.21,0,0,OK,0,0,60.00
858.91,23.21,0,0,OK,0,0,60.00
859.41,23.21,0,0,OK,0,0,60.00
859.92,23.21,0,0,OK,0,0,60.00
860.43,23.21,0,0,OK,0,0,60.00
860.94,23.21,0,0,OK,0,0,60.00
861.44,23.21,0,0,OK,0,0,60.00
861.95,23.21,0,0,OK,0,0,60.00
862.46,23.21,0,0,OK,0,0,60.00
862.96,23.21,0,0,OK,0,0,60.00
863.47,23.21,0,0,OK,0,0,60.00
863.98,23.21,0,0,OK,0,0,60.00
864.48,23.21,0,0,OK,0,0,60.00
864.99,23.21,0,0,OK,0,0,60.00
865.50,23.21,0,0,OK,0,0,60.00
866.00,23.21,0,0,OK,0,0,60.00
866.51,23.21,0,0,OK,0,0,60.00
867.02,23.21,0,0,OK,0,0,60.00
867.52,23.21,0,0,OK,0,0,60.00
868.03,23.21,0,0,OK,0,0,60.00
868.54,23.21,0,0,OK,0,0,60.00
869.04,23.21,0,0,OK,0,0,60.00
869.55,23.21,0,0,OK,0,0,60.00
870.06,23.21,0,0,OK,0,0,60.00
870.57,23.21,0,0,OK,0,0,60.00
871.07,23.21,0,0,OK,0,0,60.00
871.58,23.21,0,0,OK,0,0,60.00
872.09,23.21,0,0,OK,0,0,60.00
872.59,23.21,0,0,OK,0,0,60.00
873.10,23.21,0,0,OK,0,0,60.00
873.61,23.21,0,0,OK,0,0,60.00
874.11,23.21,0,0,OK,0,0,60.00
874.62,23.21,0,0,OK,0,0,60.00
875.13,23.21,0,0,OK,0,0,60.00
875.63,23.21,0,0,OK,0,0,60.00
876.14,23.21,0,0,OK,0,0,60.00
876.65,23.21,0,0,OK,0,0,60.00
877.15,23.21,0,0,OK,0,0,60.00
877.66,23.20,0,0,OK,0,0,60.00
878.17,23.20,0,0,OK,0,0,60.00
878.67,23.20,0,0,OK,0,0,60.00
879.18,23.20,0,0,OK,0,0,60.00
879.69,23.20,0,0,OK,0,0,60.00
880.20,23.20,0,0,OK,0,0,60.00
880.70,23.20,0,0,OK,0,0,60.00
881.21,23.20,0,0,OK,0,0,60.00
881.72,23.20,0,0,OK,0,0,60.00
882.22,23.20,0,0,OK,0,0,60.00
882.73,23.20,0,0,OK,0,0,60.00
883.24,23.20,0,0,OK,0,0,60.00
883.74,23.20,0,0,OK,0,0,60.00
884.25,23.20,0,0,OK,0,0,60.00
884.76,23.20,0,0,OK,0,0,60.00
885.26,23.20,0,0,OK,0,0,60.00
885.77,23.19,0,0,OK,0,0,60.00
886.28,23.19,0,0,OK,0,0,60.00
886.78,23.19,0,0,OK,0,0,60.00
887.29,23.19,0,0,OK,0,0,60.00
887.80,23.19,0,0,OK,0,0,60.00
888.30,23.19,0,0,OK,0,0,60.00
888.81,23.19,0,0,OK,0,0,60.00
889.32,23.19,0,0,OK,0,0,60.00
889.83,23.19,0,0,OK,0,0,60.00
890.33,23.18,0,0,OK,0,0,60.00
890.84,23.18,0,0,OK,0,0,60.00
891.34,23.18,0,0,OK,0,0,60.00
891.85,23.18,0,0,OK,0,0,60.00
892.36,23.18,0,0,OK,0,0,60.00
892.87,23.18,0,0,OK,0,0,60.00
893.37,23.18,0,0,OK,0,0,60.00
893.88,23.18,0,0,OK,0,0,60.00
894.39,23.17,0,0,OK,0,0,60.00
894.89,23.18,0,0,OK,0,0,60.00
895.40,23.17,0,0,OK,0,0,60.00
895.91,23.17,0,0,OK,0,0,60.00
896.41,23.17,0,0,OK,0,0,60.00
896.92,23.17,0,0,OK,0,0,60.00
897.43,23.17,0,0,OK,0,0,60.00
897.93,23.17,0,0,OK,0,0,60.00
898.44,23.17,0,0,OK,0,0,60.00
898.95,23.16,0,0,OK,0,0,60.00
899.45,23.16,0,0,OK,0,0,60.00
899.96,23.16,0,0,OK,0,0,60.00
900.47,23.16,0,0,OK,0,0,60.00
900.97,23.16,0,0,OK,0,0,60.00
901.48,23.16,0,0,OK,0,0,60.00
901.99,23.16,0,0,OK,0,0,60.00
902.50,23.16,0,0,OK,0,0,60.00
903.00,23.16,0,0,OK,0,0,60.00
903.51,23.16,0,0,OK,0,0,60.00
904.02,23.15,0,0,OK,0,0,60.00
904.52,23.15,0,0,OK,0,0,60.00
905.03,23.15,0,0,OK,0,0,60.00
905.54,23.15,0,0,OK,0,0,60.00
906.04,23.15,0,0,OK,0,0,60.00
906.55,23.15,0,0,OK,0,0,60.00
907.06,23.15,0,0,OK,0,0,60.00
907.56,23.15,0,0,OK,0,0,60.00
908.07,23.15,0,0,OK,0,0,60.00
908.58,23.15,0,0,OK,0,0,60.00
909.08,23.15,0,0,OK,0,0,60.00
909.59,23.15,0,0,OK,0,0,60.00
910.10,23.15,0,0,OK,0,0,60.00
910.60,23.15,0,0,OK,0,0,60.00
911.11,23.15,0,0,OK,0,0,60.00
911.62,23.15,0,0,OK,0,0,60.00
912.13,23.15,0,0,OK,0,0,60.00
912.63,23.15,0,0,OK,0,0,60.00
913.14,23.14,0,0,OK,0,0,60.00
913.65,23.14,0,0,OK,0,0,60.00
914.15,23.14,0,0,OK,0,0,60.00
914.66,23.14,0,0,OK,0,0,60.00
915.17,23.14,0,0,OK,0,0,60.00
915.67,23.14,0,0,OK,0,0,60.00
916.18,23.14,0,0,OK,0,0,60.00
916.69,23.14,0,0,OK,0,0,60.00
917.19,23.14,0,0,OK,0,0,60.00
917.70,23.14,0,0,OK,0,0,60.00
918.21,23.14,0,0,OK,0,0,60.00
918.71,23.14,0,0,OK,0,0,60.00
919.22,23.14,0,0,OK,0,0,60.00
919.73,23.14,0,0,OK,0,0,60.00
920.23,23.14,0,0,OK,0,0,60.00
